MAJOR CLADE,No.REF,ORDER,FAMILY,NODE,SRB_topology,FAMILY,TOPO,mean,min,max,Reference,
MALVIDS,1380,SANTALALES,9,[Misodendraceae + Schoepfiaceae],304,,,58,,,Magall??n et al. 2015,
MALVIDS,1381,SANTALALES,9,[Opiliaceae + Santalaceae],311,,,85.5,64,106,Bell et al. 2010,
MALVIDS,1382,SANTALALES,9,[Opiliaceae + Santalaceae],311,,,74.5,64,85,Wikstr??m et al. 2001,
MALVIDS,1383,SANTALALES,9,[Opiliaceae + Santalaceae],311,,,,44,45,Tank et al. 2015,
MALVIDS,1384,SANTALALES,9,[Balanophoraceae [Loranthaceae + Schoepfiaceae]],302,,,92.5,,,Naumann et al. 2013,
MALVIDS,1385,CARYOPHYLLALES,9,Caryophyllales,225,1,,,83,90,Wikstr??m et al. 2001,
MALVIDS,1386,CARYOPHYLLALES,9,Caryophyllales,225,1,,,99,102,Anderson et al. 2005,
MALVIDS,1387,CARYOPHYLLALES,9,Caryophyllales,225,1,,67,63,71,Moore et al. 2010,
MALVIDS,1388,CARYOPHYLLALES,9,Caryophyllales,225,1,,,50.4,64.4,Xue et al. 2012,
MALVIDS,1389,CARYOPHYLLALES,9,Caryophyllales,225,1,,94.35,,,Magall??n & Castillo 2009,
MALVIDS,1390,CARYOPHYLLALES,9,Caryophyllales,225,1,,102.5,91,115,Bell et al. 2010,
MALVIDS,1391,CARYOPHYLLALES,9,Caryophyllales,225,1,,78.7,,,Naumann et al. 2013,
MALVIDS,1392,CARYOPHYLLALES,9,Caryophyllales,225,1,,,60,76,Sun et al. 2013,
MALVIDS,1393,CARYOPHYLLALES,9,Caryophyllales,225,1,,119,,,Z. Wu et al. 2014,
MALVIDS,1394,CARYOPHYLLALES,9,Caryophyllales,225,1,,107.1,,,Magall??n et al. 2015,
MALVIDS,1395,CARYOPHYLLALES,9,Caryophyllales,225,1,,,101,103,Hernandez-Hernandez et al. 2???14,
MALVIDS,1396,CARYOPHYLLALES,9,[Droseraceae [Nepenthaceae [Drosophyllaceae [Ancistrocladaceae + Dioncophyllaceae]]]],278,,,74.5,60,90,Bell et al. 2010,
MALVIDS,1397,CARYOPHYLLALES,9,[Droseraceae [Nepenthaceae [Drosophyllaceae [Ancistrocladaceae + Dioncophyllaceae]]]],278,,,83,,,Magall??n et al. 2015,
MALVIDS,1398,CARYOPHYLLALES,9,[Ancistrocladaceae + Dioncophyllaceae],281,,,39,20,61,Bell et al. 2010,
MALVIDS,1399,CARYOPHYLLALES,9,[Ancistrocladaceae + Dioncophyllaceae],281,,,,29,47,Wikstr??m et al. 2001,
MALVIDS,1400,CARYOPHYLLALES,9,[Ancistrocladaceae + Dioncophyllaceae],281,,,36.2,,,Magall??n et al. 2015,
MALVIDS,1401,CARYOPHYLLALES,9,[Ancistrocladaceae + Dioncophyllaceae],281,,,49.5,,,Tank et al. 2015,
MALVIDS,1402,CARYOPHYLLALES,9,[[Frankeniaceae + Tamaricaceae] [Plumbaginaceae + Polygonaceae]],286,,,93.3,,,Magall??n et al. 2015,
MALVIDS,1403,CARYOPHYLLALES,9,[Frankeniaceae + Tamaricaceae],290,,,,30,43,Wikstr??m et al. 2001,
MALVIDS,1404,CARYOPHYLLALES,9,[Frankeniaceae + Tamaricaceae],290,,,49.7,,,Tank et al. 2015,
MALVIDS,1405,CARYOPHYLLALES,9,[Frankeniaceae + Tamaricaceae],290,,,53.8,,,Magall??n et al. 2015,
MALVIDS,1406,CARYOPHYLLALES,9,Plumbaginaceae,289,1,,,27,40,Wikstr??m et al. 2001,
MALVIDS,1407,CARYOPHYLLALES,9,Plumbaginaceae,289,1,,,17,19,Lledo et al. 2005,
MALVIDS,1408,CARYOPHYLLALES,9,Plumbaginaceae,289,1,,43,27,57,Bell et al. 2010,
MALVIDS,1409,CARYOPHYLLALES,9,Polygonaceae,288,1,,101.65,78.2,122.5,Schuster et al. 2013,
MALVIDS,1410,CARYOPHYLLALES,9,Polygonaceae,288,1,,90,73.7,97.3,Kostikova et al. 2014b,
MALVIDS,1411,CARYOPHYLLALES,9,[Rhabdodendraceae [Simmondsiaceae [[Asteropeiaceae + Physenaceae] [Caryophyllaceae Nyctaginaceae Cactaceae etc.]]]],226,,,,83,90,Wikstr??m et al. 2001,
MALVIDS,1412,CARYOPHYLLALES,9,[Rhabdodendraceae [Simmondsiaceae [[Asteropeiaceae + Physenaceae] [Caryophyllaceae Nyctaginaceae Cactaceae etc.]]]],226,,,87.4,,,Tank et al. 2015,
MALVIDS,1413,CARYOPHYLLALES,9,[Rhabdodendraceae [Simmondsiaceae [[Asteropeiaceae + Physenaceae] [Caryophyllaceae Nyctaginaceae Cactaceae etc.]]]],226,,,108.9,,,Magall??n et al. 2015,
MALVIDS,1414,CARYOPHYLLALES,9,[Asteropeiaceae + Physenaceae],275,,,61.7,,,Magall??n et al. 2015,
MALVIDS,1415,CARYOPHYLLALES,9,[Asteropeiaceae + Physenaceae],275,,,34.1,,,Tank et al. 2015,
MALVIDS,1416,CARYOPHYLLALES,9,[Caryophyllaceae Nyctaginaceae Cactaceae etc.],231,,,68.5,57,83,Bell et al. 2010,
MALVIDS,1417,CARYOPHYLLALES,9,[Caryophyllaceae [Achatocarpaceae + Amaranthaceae]],268,,,,29,38,Wikstr??m et al. 2001,
MALVIDS,1418,CARYOPHYLLALES,9,[Caryophyllaceae [Achatocarpaceae + Amaranthaceae]],268,,,57,44,72,Bell et al. 2010,
MALVIDS,1419,CARYOPHYLLALES,9,[Caryophyllaceae [Achatocarpaceae + Amaranthaceae]],268,,,,52.6,57.6,Tank et al. 2015,
MALVIDS,1420,CARYOPHYLLALES,9,[Caryophyllaceae [Achatocarpaceae + Amaranthaceae]],268,,,70.1,,,Magall??n et al. 2015,
MALVIDS,1421,CARYOPHYLLALES,9,[Achatocarpaceae + Amaranthaceae],269,,,67.2,46,94,Masson & Kadereit 2013,
MALVIDS,1422,CARYOPHYLLALES,9,[Achatocarpaceae + Amaranthaceae],269,,,64.2,,,Magall??n et al. 2015,
MALVIDS,1423,CARYOPHYLLALES,9,[Achatocarpaceae + Amaranthaceae],269,,,52.6,,,Tank et al. 2015,
MALVIDS,1424,CARYOPHYLLALES,9,Amaranthaceae,270,1,,,47,87,Kadereit et al. 2012,
MALVIDS,1425,CARYOPHYLLALES,9,Aizoaceae,263,1,,41.5,38.7,56.4,Klak et al. 2016,
MALVIDS,1426,CARYOPHYLLALES,9,[Gisekiaceae [[Sarcobataceae + Phytolaccaceae] [Petiveriaceae + Nyctaginaceae]]],254,,!TOPO,73.7,,,Magall??n et al. 2015,
MALVIDS,1427,CARYOPHYLLALES,9,[Gisekiaceae [[Sarcobataceae + Phytolaccaceae] [Petiveriaceae + Nyctaginaceae]]],254,,!TOPO,43.2,,,Tank et al. 2015,
MALVIDS,1428,CARYOPHYLLALES,9,Gisekiaceae,262,1,,4.8,1.2,8.4,Christin et al. 2011b,
MALVIDS,1429,CARYOPHYLLALES,9,Gisekiaceae,262,1,,14.9,6.2,25.7,Bissinger et al. 2014,
MALVIDS,1430,CARYOPHYLLALES,9,[Sarcobataceae + Phytolaccaceae],258,,!TOPO,70.3,,,Magall??n et al. 2015,
MALVIDS,1431,CARYOPHYLLALES,9,[Sarcobataceae + Phytolaccaceae],258,,!TOPO,36,,,Tank et al. 2015,
MALVIDS,1432,CARYOPHYLLALES,9,Molluginaceae,250,1,,46.7,41.9,51.5,Christin et al. 2011a,
MALVIDS,1433,CARYOPHYLLALES,9,Molluginaceae,250,1,,50.3,44.5,56.1,Christin et al. 2011a,
MALVIDS,1434,CARYOPHYLLALES,9,Montiaceae,249,1,,13,3.4,25.4,Ocampo & Columbus 2010,
MALVIDS,1435,CARYOPHYLLALES,9,Montiaceae,249,1,,39.9,36.8,43,Arakaki et al. 2011,
MALVIDS,1436,CARYOPHYLLALES,9,[Halophytaceae [Didiereaceae + Basellaceae]],245,,,38.1,,,Magall??n et al. 2015,
MALVIDS,1437,CARYOPHYLLALES,9,[Halophytaceae [Didiereaceae + Basellaceae]],245,,,34.6,,,Tank et al. 2015,
MALVIDS,1438,CARYOPHYLLALES,9,Didiereaceae,247,1,,12.1,2.4,24.4,Ocampo & Columbus 2010,
MALVIDS,1439,CARYOPHYLLALES,9,Talinaceae,244,1,,9.1,2,18.3,Ocampo & Columbus 2010,
MALVIDS,1440,CARYOPHYLLALES,9,Talinaceae,244,1,,29.9,26.3,33.2,Arakaki et al. 2011,
MALVIDS,1441,CARYOPHYLLALES,9,Anacampserotaceae,241,1,,11.4,3.2,22.6,Ocampo & Columbus 2010,
MALVIDS,1442,CARYOPHYLLALES,9,Anacampserotaceae,241,1,,31,27.8,34.2,Arakaki et al. 2011,
MALVIDS,1443,CARYOPHYLLALES,9,Portulacaceae,243,1,,9.6,2,18.5,Ocampo & Columbus 2010,
MALVIDS,1444,CARYOPHYLLALES,9,Portulacaceae,243,1,,23,6.9,43,Ocampo & Columbus 2012,
MALVIDS,1445,CARYOPHYLLALES,9,Portulacaceae,243,1,,17.6,14.3,21,Arakaki et al. 2011,
MALVIDS,1446,CARYOPHYLLALES,9,Cactaceae,242,1,,30,,,Hershkovitz & Zimmer 1997,
MALVIDS,1447,CARYOPHYLLALES,9,Cactaceae,242,1,,29.1,,,Tank et al. 2015,
MALVIDS,1448,CARYOPHYLLALES,9,Cactaceae,242,1,,10,3.1,19.1,Ocampo & Columbus 2010,
MALVIDS,1449,CARYOPHYLLALES,9,Cactaceae,242,1,,28.6,26.7,30.5,Arakaki et al. 2011,
MALVIDS,1450,CARYOPHYLLALES,9,Cactaceae,242,1,,27,16.5,37,Hernandez-Hernandez et al. 2???14,
CAMPANULIDS,1451,ESCALLONIALES,12,Escalloniaceae,139,1,,110,,,Bremer et al. 2004,
CAMPANULIDS,1452,ESCALLONIALES,12,Escalloniaceae,139,1,,88,67,104,Wikstr??m et al. 2015,
CAMPANULIDS,1453,ESCALLONIALES,12,Escalloniaceae,139,1,,76,67,85,Wikstr??m et al. 2001,
CAMPANULIDS,1454,ESCALLONIALES,12,Escalloniaceae,139,1,,68.5,48,87,Bell et al. 2010,
LAMIIDS,1455,ICACINALES,11,Icacinales,NA,,!TOPO,110,100,117,Wikstr??m et al. 2001,
LAMIIDS,1456,ICACINALES,11,Icacinaceae,112,1,,115,,,Bremer et al. 2004,
LAMIIDS,1457,ICACINALES,11,Icacinaceae,112,1,,102,74,115,Wikstr??m et al. 2015,
LAMIIDS,1458,GARRYALES,11,Garryales,110,1,,63,31,91,Lemaire et al. 2011b,
LAMIIDS,1459,GARRYALES,11,Garryales,110,1,,73.5,51,96,Bell et al. 2010,
LAMIIDS,1460,GARRYALES,11,Garryales,110,1,,82,75,89,Wikstr??m et al. 2001,
LAMIIDS,1461,GARRYALES,11,Garryales,110,1,,65.9,,,Naumann et al. 2013,
LAMIIDS,1462,GARRYALES,11,Garryales,110,1,,67.9,,,Nylinder et al. 2012,
LAMIIDS,1463,GARRYALES,11,Garryales,110,1,,43.5,,,Magall??n et al. 2015,
LAMIIDS,1464,GARRYALES,11,Garryaceae,111,1,,49.8,,,Magall??n & Castillo 2009,
LAMIIDS,1465,GARRYALES,11,Garryaceae,111,1,,47,37,57,Wikstr??m et al. 2001,
LAMIIDS,1466,GARRYALES,11,Garryaceae,111,1,,20,11.4,28.6,Janssens et al. 2009,
LAMIIDS,1467,GARRYALES,11,Garryaceae,111,1,,37,17,58,Bell et al. 2010,
CAMPANULIDS,1468,PARACRYPHIALES,12,Paracryphiaceae,140,1,,101,,,Bremer et al. 2004,
CAMPANULIDS,1469,PARACRYPHIALES,12,Paracryphiaceae,140,1,,78,32,98,Wikstr??m et al. 2015,
CAMPANULIDS,1470,DIPSACALES,12,Dipsacales,135,1,,,102,111,Bell & Donoghue 2005a,
CAMPANULIDS,1471,DIPSACALES,12,Dipsacales,135,1,,62,32,90,Lemaire et al. 2011b,
CAMPANULIDS,1472,DIPSACALES,12,Dipsacales,135,1,,101,,,Bremer et al. 2004,
CAMPANULIDS,1473,DIPSACALES,12,Dipsacales,135,1,,80,73,87,Wikstr??m et al. 2001,
CAMPANULIDS,1474,DIPSACALES,12,Dipsacales,135,1,,90,87,94,Beaulieu et al. 2013a,
CAMPANULIDS,1475,DIPSACALES,12,Dipsacales,135,1,,70.9,,,Magall??n et al. 2015,
CAMPANULIDS,1476,DIPSACALES,12,Dipsacales,135,1,,58.5,46,74,Bell et al. 2010,
CAMPANULIDS,1477,DIPSACALES,12,Dipsacales,135,1,,68,45,82,Zhang et al. 2012,
CAMPANULIDS,1478,DIPSACALES,12,Dipsacales,135,1,,77.5,,,Nicolas & Plunkett 2014,
CAMPANULIDS,1479,DIPSACALES,12,Dipsacales,135,1,,,62,75.6,Nylinder et al. 2012,
CAMPANULIDS,1480,DIPSACALES,12,Dipsacales,135,1,,80,65,94,Wikstr??m et al. 2015,
CAMPANULIDS,1481,DIPSACALES,12,Dipsacales,135,1,,90.8,,,Tank et al. 2015,
CAMPANULIDS,1482,DIPSACALES,12,Adoxaceae,137,1,,58.5,50,67,Wikstr??m et al. 2001,
CAMPANULIDS,1483,DIPSACALES,12,Adoxaceae,137,1,,,70.5,85,Bell & Donoghue 2005a,Lens et al. 2016
CAMPANULIDS,1484,DIPSACALES,12,Adoxaceae,137,1,,32,13,54,Bell et al. 2010,
CAMPANULIDS,1485,DIPSACALES,12,Caprifoliaceae,136,1,,,68,86,Bell & Donoghue 2005a,
CAMPANULIDS,1486,DIPSACALES,12,Caprifoliaceae,136,1,,75,,,Bremer et al. 2004,
CAMPANULIDS,1487,DIPSACALES,12,Caprifoliaceae,136,1,,36.5,35,40,Bell et al. 2010,
CAMPANULIDS,1488,DIPSACALES,12,Caprifoliaceae,136,1,,62,49,76,Wikstr??m et al. 2015,
CAMPANULIDS,1489,DIPSACALES,12,Caprifoliaceae,136,1,,66.1,50.8,82.3,Tank & Olmstead 2017,
CAMPANULIDS,1490,BRUNIALES,12,Bruniales,NA,,!TOPO,110,,,Bremer et al. 2004,
CAMPANULIDS,1491,BRUNIALES,12,Bruniales,NA,,!TOPO,93.1,,,Tank et al. 2015,
CAMPANULIDS,1492,BRUNIALES,12,Bruniales,NA,,!TOPO,78.3,,,Magall??n et al. 2015,
CAMPANULIDS,1493,BRUNIALES,12,Bruniaceae,161,1,,,59.7,99.5,Quint & Claben-Bockhoff 2008,
CAMPANULIDS,1494,BRUNIALES,12,Columelliaceae,138,1,,64,,,Bremer et al. 2004,
CAMPANULIDS,1495,APIALES,12,Apiales,121,1,,117,103.7,130,Nicolas & Plunkett 2014,
CAMPANULIDS,1496,APIALES,12,Apiales,121,1,,91.4,,,Tank et al. 2015,
CAMPANULIDS,1497,APIALES,12,Apiales,121,1,,80.8,,,Magall??n et al. 2015,
CAMPANULIDS,1498,APIALES,12,Pennantiaceae,133,1,,6.6,,,Nicolas & Plunkett 2014,
CAMPANULIDS,1499,APIALES,12,Torricelliaceae,132,1,,53,27,81,Lemaire et al. 2011b,
CAMPANULIDS,1500,APIALES,12,Torricelliaceae,132,1,,57.2,,,Nicolas & Plunkett 2014,
CAMPANULIDS,1501,APIALES,12,Torricelliaceae,132,1,,22,8,41,Wikstr??m et al. 2015,
CAMPANULIDS,1502,APIALES,12,Griseliniaceae,131,1,,12.1,,,Nicolas & Plunkett 2014,
CAMPANULIDS,1503,APIALES,12,Pittosporaceae,130,1,,13.5,10,17,Wikstr??m et al. 2001,
CAMPANULIDS,1504,APIALES,12,Pittosporaceae,130,1,,11.5,5,20,Bell et al. 2010,
CAMPANULIDS,1505,APIALES,12,Pittosporaceae,130,1,,19.2,,,Nicolas & Plunkett 2014,
CAMPANULIDS,1506,APIALES,12,Araliaceae,129,1,,80,70,100,Mitchell et al. 2012,
CAMPANULIDS,1507,APIALES,12,Araliaceae,129,1,,44,41,48,Beaulieu et al. 2013a,
CAMPANULIDS,1508,APIALES,12,Araliaceae,129,1,,65,48.7,83.2,Nicolas & Plunkett 2014,
CAMPANULIDS,1509,APIALES,12,Myodocarpaceae,127,1,,25.4,8,47.4,Nicolas & Plunkett 2014,
CAMPANULIDS,1510,APIALES,12,Apiaceae,128,1,,54,43,65,Beaulieu et al. 2013a,
CAMPANULIDS,1511,APIALES,12,Apiaceae,128,1,,87.4,76,98.9,Nicolas & Plunkett 2014,
CAMPANULIDS,1512,APIALES,12,Apiaceae,128,1,,65.8,60.9,71.2,Calvi??o et al. 2016,
CAMPANULIDS,1513,ASTERALES,12,Asterales,141,1,,86.5,77,95,Wikstr??m et al. 2001,
CAMPANULIDS,1514,ASTERALES,12,Asterales,141,1,,82,71,94,Wikstr??m et al. 2015,
CAMPANULIDS,1515,ASTERALES,12,Asterales,141,1,,83.7,,,Tank et al. 2015,
CAMPANULIDS,1516,ASTERALES,12,Asterales,141,1,,93,,,Bremer et al. 2004,
CAMPANULIDS,1517,ASTERALES,12,Asterales,141,1,,94,82.8,105.2,Janssens et al. 2009,
CAMPANULIDS,1518,ASTERALES,12,Asterales,141,1,,84.4,84.1,84.7,Magall??n & Castillo 2009,
CAMPANULIDS,1519,ASTERALES,12,Asterales,141,1,,83.2,,,Magall??n et al. 2015,
CAMPANULIDS,1520,ASTERALES,12,Asterales,141,1,,89,79,101,Beaulieu et al. 2013a,
CAMPANULIDS,1521,ASTERALES,12,Asterales,141,1,,99.9,87.9,113.6,Barreda et al. 2015,
CAMPANULIDS,1522,ASTERALES,12,Asterales,141,1,,81.1,78.9,83.2,Barreda et al. 2015,
CAMPANULIDS,1523,ASTERALES,12,[Rousseaceae + Campanulaceae],158,,,78.5,71,86,Wikstr??m et al. 2001,
CAMPANULIDS,1524,ASTERALES,12,[Rousseaceae + Campanulaceae],158,,,,76.2,81.4,Tank et al. 2015,
CAMPANULIDS,1525,ASTERALES,12,[Rousseaceae + Campanulaceae],158,,,76,,,Magall??n et al. 2015,
CAMPANULIDS,1526,ASTERALES,12,[Rousseaceae + Campanulaceae],158,,,76,67,86,Crowl et al. 2016,
CAMPANULIDS,1527,ASTERALES,12,Campanulaceae,160,1,,54.5,41,67,Bell et al. 2010,
CAMPANULIDS,1528,ASTERALES,12,Campanulaceae,160,1,,52.5,43,62,Wikstr??m et al. 2001,
CAMPANULIDS,1529,ASTERALES,12,Campanulaceae,160,1,,64,56,72,Crowl et al. 2016,
CAMPANULIDS,1530,ASTERALES,12,Campanulaceae,160,1,,60,,,Knox 2014,
CAMPANULIDS,1531,ASTERALES,12,[Pentaphragmataceae [[Alseuosmiaceae [Phellinaceae + Argophyllaceae]] [Stylidiaceae [Menyanthaceae [Goodeniaceae [Calyceraceae + Asteraceae]]]]]],142,,,78,68,91,Wikstr??m et al. 2015,
CAMPANULIDS,1532,ASTERALES,12,[Pentaphragmataceae [[Alseuosmiaceae [Phellinaceae + Argophyllaceae]] [Stylidiaceae [Menyanthaceae [Goodeniaceae [Calyceraceae + Asteraceae]]]]]],142,,,84,,,Tank et al. 2015,
CAMPANULIDS,1533,ASTERALES,12,[Alseuosmiaceae [Phellinaceae + Argophyllaceae]],152,,,58.5,44,71,Bell et al. 2010,
CAMPANULIDS,1534,ASTERALES,12,[Alseuosmiaceae [Phellinaceae + Argophyllaceae]],152,,,67.5,62,73,Wikstr??m et al. 2001,
CAMPANULIDS,1535,ASTERALES,12,[Alseuosmiaceae [Phellinaceae + Argophyllaceae]],152,,,71.9,,,Magall??n et al. 2015,
CAMPANULIDS,1536,ASTERALES,12,[Alseuosmiaceae [Phellinaceae + Argophyllaceae]],152,,,74,,,Tank et al. 2015,
CAMPANULIDS,1537,ASTERALES,12,[Phellinaceae + Argophyllaceae],153,,,62.5,57,68,Wikstr??m et al. 2001,
CAMPANULIDS,1538,ASTERALES,12,[Stylidiaceae [Menyanthaceae [Goodeniaceae [Calyceraceae + Asteraceae]]]],NA,,!TOPO,76.5,,,Magall??n et al. 2015,
CAMPANULIDS,1539,ASTERALES,12,[Stylidiaceae [Menyanthaceae [Goodeniaceae [Calyceraceae + Asteraceae]]]],NA,,!TOPO,71,61,82,Wikstr??m et al. 2015,
CAMPANULIDS,1540,ASTERALES,12,[Stylidiaceae [Menyanthaceae [Goodeniaceae [Calyceraceae + Asteraceae]]]],NA,,!TOPO,78,,,Tank et al. 2015,
CAMPANULIDS,1541,ASTERALES,12,Stylidiaceae,157,1,,68,57,71,Bell et al. 2010,
CAMPANULIDS,1542,ASTERALES,12,Stylidiaceae,157,1,,71.5,65,78,Wikstr??m et al. 2001,
CAMPANULIDS,1543,ASTERALES,12,Menyanthaceae,150,1,,52.5,47,58,Wikstr??m et al. 2001,
CAMPANULIDS,1544,ASTERALES,12,Menyanthaceae,150,1,,45.5,31,60,Bell et al. 2010,
CAMPANULIDS,1545,ASTERALES,12,Goodeniaceae,149,1,,67.3,53,90,Jabaily et al. 2014,
CAMPANULIDS,1546,ASTERALES,12,[Calyceraceae + Asteraceae],146,,,45.5,42,49,Kim et al. 2005,
CAMPANULIDS,1547,ASTERALES,12,[Calyceraceae + Asteraceae],146,,,48.8,,,Tank et al. 2015,
CAMPANULIDS,1548,ASTERALES,12,[Calyceraceae + Asteraceae],146,,,49.3,,,Magall??n et al. 2015,
CAMPANULIDS,1549,ASTERALES,12,[Calyceraceae + Asteraceae],146,,,51,,,Bremer et al. 2004,
CAMPANULIDS,1550,ASTERALES,12,[Calyceraceae + Asteraceae],146,,,49,47,56,Wikstr??m et al. 2015,
CAMPANULIDS,1551,ASTERALES,12,[Calyceraceae + Asteraceae],146,,,54.4,49,61,Jabaily et al. 2014,
CAMPANULIDS,1552,ASTERALES,12,[Calyceraceae + Asteraceae],146,,,69.5,59,80.1,Panero & Crozier 2016,
CAMPANULIDS,1553,ASTERALES,12,[Calyceraceae + Asteraceae],146,,,76.5,,,Denham et al. 2016,
CAMPANULIDS,1554,ASTERALES,12,[Calyceraceae + Asteraceae],146,,,74,,,Huang et al. 2016,
CAMPANULIDS,1555,ASTERALES,12,[Calyceraceae + Asteraceae],146,,,55,,,Huang et al. 2016,
CAMPANULIDS,1556,ASTERALES,12,Calyceraceae,147,1,,51,,,Bremer et al. 2004,
CAMPANULIDS,1557,ASTERALES,12,Calyceraceae,147,1,,22,7,40,Wikstr??m et al. 2015,
CAMPANULIDS,1558,ASTERALES,12,Calyceraceae,147,1,,39.5,24.9,57,Panero & Crozier 2016,
CAMPANULIDS,1559,ASTERALES,12,Asteraceae,148,1,,,36,42,Kim et al. 2005,
CAMPANULIDS,1560,ASTERALES,12,Asteraceae,148,1,,41.5,31,52,Bell et al. 2010,
CAMPANULIDS,1561,ASTERALES,12,Asteraceae,148,1,,40.5,37,44,Wikstr??m et al. 2001,Funk et al. 2009c
CAMPANULIDS,1562,ASTERALES,12,Asteraceae,148,1,,49,48,52,Beaulieu et al. 2013a,
CAMPANULIDS,1563,ASTERALES,12,Asteraceae,148,1,,50,45.4,71.1,Swenson et al. 2012,
CAMPANULIDS,1564,ASTERALES,12,Asteraceae,148,1,,64.7,55.1,74.4,Panero & Crozier 2016,
CAMPANULIDS,1565,ASTERALES,12,Asteraceae,148,1,,72.1,,,Huang et al. 2016,
CAMPANULIDS,1566,ASTERALES,12,Asteraceae,148,1,,52.5,52,53,Huang et al. 2016,
CAMPANULIDS,1567,ASTERALES,12,Asteraceae,148,1,,61.4,,,Denham et al. 2016,
CAMPANULIDS,1568,ASTERALES,12,Asteraceae,148,1,,,47.3,47.6,Funk et al. 2014,
CAMPANULIDS,1569,AQUIFOLIALES,12,Aquifoliales,162,1,,113,,,Bremer et al. 2004,
CAMPANULIDS,1570,AQUIFOLIALES,12,Aquifoliales,162,1,,100,84,112,Wikstr??m et al. 2015,
CAMPANULIDS,1571,AQUIFOLIALES,12,Aquifoliales,162,1,,92,,,Magall??n et al. 2015,
CAMPANULIDS,1572,AQUIFOLIALES,12,Aquifoliales,162,1,,87.5,85,101,Bell et al. 2010,
CAMPANULIDS,1573,AQUIFOLIALES,12,Aquifoliales,162,1,,,74.4,95.8,Nylinder et al. 2012,
CAMPANULIDS,1574,AQUIFOLIALES,12,Aquifoliales,162,1,,52.3,,,Nicolas & Plunkett 2014,
CAMPANULIDS,1575,AQUIFOLIALES,12,[Cardiopteridaceae + Stemonuraceae],168,,,86.8,,,Tank et al. 2015,
CAMPANULIDS,1576,AQUIFOLIALES,12,[Cardiopteridaceae + Stemonuraceae],168,,,74,58,90,Wikstr??m et al. 2001,
CAMPANULIDS,1577,AQUIFOLIALES,12,[Cardiopteridaceae + Stemonuraceae],168,,,69.5,43,90,Bell et al. 2010,
CAMPANULIDS,1578,AQUIFOLIALES,12,[Cardiopteridaceae + Stemonuraceae],168,,,74.1,,,Magall??n et al. 2015,
CAMPANULIDS,1579,AQUIFOLIALES,12,Aquifoliaceae,167,1,,15,,,Manene et al. 2010,
CAMPANULIDS,1580,AQUIFOLIALES,12,Aquifoliaceae,167,1,,52,,,Quirk et al. 2012,
CAMPANULIDS,1581,AQUIFOLIALES,12,[Aquifoliaceae [Phyllonomaceae + Helwingiaceae]],163,,,62,50.1,73.9,Janssens et al. 2009,
CAMPANULIDS,1582,AQUIFOLIALES,12,[Aquifoliaceae [Phyllonomaceae + Helwingiaceae]],163,,,64.2,,,Magall??n et al. 2015,
CAMPANULIDS,1583,AQUIFOLIALES,12,[Aquifoliaceae [Phyllonomaceae + Helwingiaceae]],163,,,69,,,Tank et al. 2015,
CAMPANULIDS,1584,AQUIFOLIALES,12,[Aquifoliaceae [Phyllonomaceae + Helwingiaceae]],163,,,53.5,35,72,Bell et al. 2010,
CAMPANULIDS,1585,AQUIFOLIALES,12,[Aquifoliaceae [Phyllonomaceae + Helwingiaceae]],163,,,72,62,90,Wikstr??m et al. 2015,
CAMPANULIDS,1586,AQUIFOLIALES,12,[Phyllonomaceae + Helwingiaceae],164,,,66,,,Bremer et al. 2004,
CAMPANULIDS,1587,AQUIFOLIALES,12,[Phyllonomaceae + Helwingiaceae],164,,,61.3,,,Tank et al. 2015,
CAMPANULIDS,1588,AQUIFOLIALES,12,[Phyllonomaceae + Helwingiaceae],164,,,56.5,,,Magall??n et al. 2015,
CAMPANULIDS,1589,AQUIFOLIALES,12,[Phyllonomaceae + Helwingiaceae],164,,,59,32,82,Wikstr??m et al. 2015,
BASAL ASTERIDS,1590,CORNALES,10,Cornales,213,1,,97.5,89,106,Wikstr??m et al. 2001,
BASAL ASTERIDS,1591,CORNALES,10,Cornales,213,1,,,97,101,Anderson et al. 2005,
BASAL ASTERIDS,1592,CORNALES,10,Cornales,213,1,,104,90.9,117.1,Janssens et al. 2009,
BASAL ASTERIDS,1593,CORNALES,10,Cornales,213,1,,112,,,Bremer et al. 2004,
BASAL ASTERIDS,1594,CORNALES,10,Cornales,213,1,,101.55,,,Magall??n & Castillo 2009,
BASAL ASTERIDS,1595,CORNALES,10,Cornales,213,1,,106,92,123,Lemaire et al. 2011b,
BASAL ASTERIDS,1596,CORNALES,10,Cornales,213,1,,104.1,,,Magall??n et al. 2015,
BASAL ASTERIDS,1597,CORNALES,10,Cornales,213,1,,102,90,117,Wikstr??m et al. 2015,
BASAL ASTERIDS,1598,CORNALES,10,[Cornaceae [Grubbiaceae + Curtisiaceae]],221,,,,95.5,97,Tank et al. 2015,
BASAL ASTERIDS,1599,CORNALES,10,Cornaceae,224,1,,67,47,82,Bell et al. 2010,
BASAL ASTERIDS,1600,CORNALES,10,Cornaceae,224,1,,68.5,58,79,Wikstr??m et al. 2001,
BASAL ASTERIDS,1601,CORNALES,10,[Grubbiaceae + Curtisiaceae],222,,,90,,,Warren & Hawkins 2006,
BASAL ASTERIDS,1602,CORNALES,10,[Grubbiaceae + Curtisiaceae],222,,,59.4,,,Magall??n et al. 2015,
